ANNOTATIONSESSIONID,ANNOTATORID,CHARUID,FIXATIONUID,READERUID,TEXTLANG,TEXTUID
164,51,3358,803178,98,en,4
164,51,2997,803032,98,en,4
164,51,2874,802995,98,en,4
164,51,3267,803133,98,en,4
164,51,2982,803058,98,en,4
164,51,3588,803265,98,en,4
164,51,2946,803020,98,en,4
164,51,3711,803319,98,en,4
164,51,3758,803338,98,en,4
164,51,3591,803252,98,en,4
164,51,2994,803030,98,en,4
164,51,3361,803196,98,en,4
164,51,3499,803232,98,en,4
164,51,3435,803219,98,en,4
164,51,3554,803287,98,en,4
164,51,3593,803264,98,en,4
164,51,3056,803051,98,en,4
164,51,3009,803039,98,en,4
164,51,2981,803028,98,en,4
164,51,3574,803278,98,en,4
164,51,3537,803273,98,en,4
164,51,3726,803322,98,en,4
164,51,3317,803168,98,en,4
164,51,3140,803092,98,en,4
164,51,3081,803080,98,en,4
164,51,3149,803097,98,en,4
164,51,3002,803033,98,en,4
164,51,3251,803127,98,en,4
164,51,3357,803197,98,en,4
164,51,3617,803300,98,en,4
164,51,2952,803021,98,en,4
164,51,3408,803212,98,en,4
164,51,2930,803018,98,en,4
164,51,3143,803093,98,en,4
164,51,3202,803162,98,en,4
164,51,3689,803313,98,en,4
164,51,3023,803044,98,en,4
164,51,3607,803296,98,en,4
164,51,3791,803350,98,en,4
164,51,3021,803067,98,en,4
164,51,3162,803102,98,en,4
164,51,3600,803269,98,en,4
164,51,3521,803237,98,en,4
164,51,3597,803267,98,en,4
164,51,3405,803209,98,en,4
164,51,3155,803099,98,en,4
164,51,3610,803270,98,en,4
164,51,3645,803304,98,en,4
164,51,2987,803061,98,en,4
164,51,3544,803241,98,en,4
164,51,3324,803171,98,en,4
164,51,3441,803218,98,en,4
164,51,3000,803037,98,en,4
164,51,3004,803038,98,en,4
164,51,3102,803085,98,en,4
164,51,3540,803238,98,en,4
164,51,3537,803258,98,en,4
164,51,2917,803004,98,en,4
164,51,3836,803379,98,en,4
164,51,3261,803132,98,en,4
164,51,2917,802999,98,en,4
164,51,2958,803023,98,en,4
164,51,3498,803280,98,en,4
164,51,3776,803367,98,en,4
164,51,2992,803031,98,en,4
164,51,3528,803239,98,en,4
164,51,3354,803201,98,en,4
164,51,3251,803154,98,en,4
164,51,3589,803294,98,en,4
164,51,3508,803234,98,en,4
164,51,3352,803194,98,en,4
164,51,3815,803375,98,en,4
164,51,3543,803286,98,en,4
164,51,3595,803292,98,en,4
164,51,2989,803065,98,en,4
164,51,3852,803378,98,en,4
164,51,3226,803117,98,en,4
164,51,3576,803289,98,en,4
164,51,3677,803310,98,en,4
164,51,3386,803181,98,en,4
164,51,3376,803200,98,en,4
164,51,3031,803047,98,en,4
164,51,2897,803010,98,en,4
164,51,2938,803019,98,en,4
164,51,3397,803182,98,en,4
164,51,3552,803243,98,en,4
164,51,3219,803115,98,en,4
164,51,3416,803214,98,en,4
164,51,3785,803368,98,en,4
164,51,3355,803202,98,en,4
164,51,2901,802997,98,en,4
164,51,2918,803002,98,en,4
164,51,3207,803112,98,en,4
164,51,3377,803204,98,en,4
164,51,3729,803330,98,en,4
164,51,3266,803131,98,en,4
164,51,3375,803180,98,en,4
164,51,3152,803095,98,en,4
164,51,3774,803348,98,en,4
164,51,3643,803305,98,en,4
164,51,3427,803217,98,en,4
164,51,3772,803366,98,en,4
164,51,2960,803024,98,en,4
164,51,3854,803380,98,en,4
164,51,3277,803158,98,en,4
164,51,3863,803381,98,en,4
164,51,3680,803312,98,en,4
164,51,3418,803215,98,en,4
164,51,2972,803059,98,en,4
164,51,3290,803136,98,en,4
164,51,3338,803172,98,en,4
164,51,3318,803141,98,en,4
164,51,3665,803311,98,en,4
164,51,2881,802991,98,en,4
164,51,3031,803045,98,en,4
164,51,3700,803316,98,en,4
164,51,3446,803195,98,en,4
164,51,3300,803163,98,en,4
164,51,3269,803130,98,en,4
164,51,3425,803216,98,en,4
164,51,3591,803251,98,en,4
164,51,3730,803360,98,en,4
164,51,3077,803078,98,en,4
164,51,3233,803119,98,en,4
164,51,3590,803249,98,en,4
164,51,3517,803236,98,en,4
164,51,2916,803006,98,en,4
164,51,2993,803064,98,en,4
164,51,2925,803000,98,en,4
164,51,3432,803187,98,en,4
164,51,3050,803056,98,en,4
164,51,3424,803184,98,en,4
164,51,2917,803016,98,en,4
164,51,3529,803272,98,en,4
164,51,3764,803333,98,en,4
164,51,3605,803298,98,en,4
164,51,2873,802988,98,en,4
164,51,3275,803134,98,en,4
164,51,3708,803317,98,en,4
164,51,3741,803332,98,en,4
164,51,3721,803321,98,en,4
164,51,3245,803122,98,en,4
164,51,2877,802987,98,en,4
164,51,3460,803223,98,en,4
164,51,3231,803145,98,en,4
164,51,3849,803363,98,en,4
164,51,3125,803090,98,en,4
164,51,2990,803060,98,en,4
164,51,3094,803083,98,en,4
164,51,3766,803339,98,en,4
164,51,3611,803282,98,en,4
164,51,3473,803205,98,en,4
164,51,2916,803001,98,en,4
164,51,3572,803246,98,en,4
164,51,3506,803233,98,en,4
164,51,2959,803057,98,en,4
164,51,3295,803137,98,en,4
164,51,3205,803111,98,en,4
164,51,3347,803176,98,en,4
164,51,3747,803357,98,en,4
164,51,3716,803329,98,en,4
164,51,3714,803328,98,en,4
164,51,3159,803103,98,en,4
164,51,3353,803175,98,en,4
164,51,3314,803140,98,en,4
164,51,3578,803263,98,en,4
164,51,3408,803210,98,en,4
164,51,3144,803096,98,en,4
164,51,3015,803043,98,en,4
164,51,3389,803262,98,en,4
164,51,3033,803068,98,en,4
164,51,3215,803114,98,en,4
164,51,2973,803027,98,en,4
164,51,3600,803266,98,en,4
164,51,3558,803244,98,en,4
164,51,2959,803054,98,en,4
164,51,3589,803291,98,en,4
164,51,2895,802996,98,en,4
164,51,3328,803144,98,en,4
164,51,3529,803285,98,en,4
164,51,3311,803166,98,en,4
164,51,3173,803104,98,en,4
164,51,3446,803220,98,en,4
164,51,3397,803208,98,en,4
164,51,3798,803372,98,en,4
164,51,3015,803040,98,en,4
164,51,2950,803022,98,en,4
164,51,2890,803007,98,en,4
164,51,3599,803295,98,en,4
164,51,3554,803276,98,en,4
164,51,3382,803206,98,en,4
164,51,3196,803110,98,en,4
164,51,3484,803228,98,en,4
164,51,2888,802992,98,en,4
164,51,3072,803075,98,en,4
164,51,3613,803299,98,en,4
164,51,3779,803315,98,en,4
164,51,3342,803174,98,en,4
164,51,3432,803185,98,en,4
164,51,3240,803120,98,en,4
164,51,3294,803160,98,en,4
164,51,3410,803213,98,en,4
164,51,3450,803221,98,en,4
164,51,3027,803046,98,en,4
164,51,3180,803105,98,en,4
164,51,3802,803351,98,en,4
164,51,3657,803307,98,en,4
164,51,3493,803229,98,en,4
164,51,3612,803297,98,en,4
164,51,3429,803186,98,en,4
164,51,3338,803151,98,en,4
164,51,3284,803159,98,en,4
164,51,3778,803369,98,en,4
164,51,3054,803072,98,en,4
164,51,2994,803062,98,en,4
164,51,2877,803008,98,en,4
164,51,3428,803189,98,en,4
164,51,3730,803327,98,en,4
164,51,2914,803003,98,en,4
164,51,3306,803139,98,en,4
164,51,3248,803123,98,en,4
164,51,3749,803358,98,en,4
164,51,2878,802989,98,en,4
164,51,3228,803118,98,en,4
164,51,3258,803153,98,en,4
164,51,3281,803135,98,en,4
164,51,2987,803063,98,en,4
164,51,3007,803066,98,en,4
164,51,3773,803341,98,en,4
164,51,3625,803301,98,en,4
164,51,2907,803015,98,en,4
164,51,3491,803230,98,en,4
164,51,3588,803279,98,en,4
164,51,3480,803226,98,en,4
164,51,3569,803245,98,en,4
164,51,2885,803009,98,en,4
164,51,3206,803161,98,en,4
164,51,3647,803306,98,en,4
164,51,3055,803073,98,en,4
164,51,2925,803017,98,en,4
164,51,3217,803113,98,en,4
164,51,3498,803253,98,en,4
164,51,3769,803365,98,en,4
164,51,3104,803084,98,en,4
164,51,3053,803050,98,en,4
164,51,3451,803274,98,en,4
164,51,3183,803106,98,en,4
164,51,3479,803227,98,en,4
164,51,3733,803359,98,en,4
164,51,3732,803331,98,en,4
164,51,3815,803373,98,en,4
164,51,3322,803142,98,en,4
164,51,3513,803235,98,en,4
164,51,3394,803207,98,en,4
164,51,3060,803074,98,en,4
164,51,2893,802993,98,en,4
164,51,3838,803362,98,en,4
164,51,3579,803248,98,en,4
164,51,3037,803048,98,en,4
164,51,3662,803308,98,en,4
164,51,3807,803374,98,en,4
164,51,3045,803049,98,en,4
164,51,2906,802998,98,en,4
164,51,3354,803177,98,en,4
164,51,3537,803240,98,en,4
164,51,3153,803098,98,en,4
164,51,3628,803302,98,en,4
164,51,3542,803260,98,en,4
122,51,7007,818222,102,en,8
122,51,6623,818126,102,en,8
122,51,7258,818277,102,en,8
122,51,7135,818249,102,en,8
122,51,7053,818238,102,en,8
122,51,6665,818135,102,en,8
122,51,6850,818186,102,en,8
122,51,7164,818255,102,en,8
122,51,6880,818191,102,en,8
122,51,7149,818254,102,en,8
122,51,7267,818272,102,en,8
122,51,6699,818141,102,en,8
122,51,7148,818258,102,en,8
122,51,6991,818218,102,en,8
122,51,7207,818266,102,en,8
122,51,7275,818280,102,en,8
122,51,6737,818154,102,en,8
122,51,6782,818163,102,en,8
122,51,6880,818193,102,en,8
122,51,6777,818162,102,en,8
122,51,7242,818269,102,en,8
122,51,6846,818184,102,en,8
122,51,6988,818217,102,en,8
122,51,6875,818192,102,en,8
122,51,7311,818285,102,en,8
122,51,7078,818242,102,en,8
122,51,6898,818197,102,en,8
122,51,6966,818213,102,en,8
122,51,6821,818178,102,en,8
122,51,7179,818262,102,en,8
122,51,6820,818173,102,en,8
122,51,7122,818247,102,en,8
122,51,7265,818278,102,en,8
122,51,7042,818233,102,en,8
122,51,6793,818167,102,en,8
122,51,6756,818159,102,en,8
122,51,6710,818144,102,en,8
122,51,6821,818175,102,en,8
122,51,7287,818281,102,en,8
122,51,7159,818256,102,en,8
122,51,6644,818131,102,en,8
122,51,6683,818137,102,en,8
122,51,7048,818234,102,en,8
122,51,7186,818264,102,en,8
122,51,7261,818273,102,en,8
122,51,6927,818206,102,en,8
122,51,7229,818274,102,en,8
122,51,6724,818148,102,en,8
122,51,7137,818253,102,en,8
122,51,6770,818161,102,en,8
122,51,6742,818155,102,en,8
122,51,6662,818133,102,en,8
122,51,7198,818265,102,en,8
122,51,6956,818212,102,en,8
122,51,6907,818204,102,en,8
122,51,6917,818205,102,en,8
122,51,7229,818268,102,en,8
122,51,6887,818194,102,en,8
122,51,7170,818261,102,en,8
122,51,6728,818150,102,en,8
122,51,6653,818134,102,en,8
122,51,7269,818279,102,en,8
122,51,6714,818145,102,en,8
122,51,6641,818129,102,en,8
122,51,6863,818189,102,en,8
122,51,6893,818196,102,en,8
122,51,6800,818168,102,en,8
122,51,6789,818165,102,en,8
122,51,6815,818170,102,en,8
122,51,7012,818228,102,en,8
122,51,6994,818219,102,en,8
122,51,6884,818195,102,en,8
122,51,6748,818158,102,en,8
122,51,6633,818128,102,en,8
122,51,6902,818198,102,en,8
122,51,6795,818166,102,en,8
122,51,7095,818243,102,en,8
122,51,7111,818246,102,en,8
122,51,7092,818244,102,en,8
122,51,7059,818239,102,en,8
122,51,6853,818185,102,en,8
122,51,6745,818157,102,en,8
122,51,7172,818260,102,en,8
122,51,7058,818236,102,en,8
122,51,7251,818276,102,en,8
122,51,6980,818216,102,en,8
122,51,6932,818208,102,en,8
122,51,6804,818169,102,en,8
122,51,6707,818142,102,en,8
122,51,6736,818151,102,en,8
122,51,6909,818203,102,en,8
122,51,6731,818149,102,en,8
122,51,6831,818176,102,en,8
122,51,6634,818127,102,en,8
122,51,7291,818283,102,en,8
122,51,6962,818211,102,en,8
122,51,7216,818267,102,en,8
122,51,6654,818132,102,en,8
122,51,7304,818286,102,en,8
122,51,6952,818210,102,en,8
122,51,6976,818214,102,en,8
122,51,7011,818224,102,en,8
122,51,6691,818139,102,en,8
122,51,6858,818188,102,en,8
122,51,6825,818179,102,en,8
122,51,7123,818252,102,en,8
122,51,7261,818271,102,en,8
122,51,6720,818147,102,en,8
122,51,6872,818190,102,en,8
122,51,6999,818221,102,en,8
122,51,6674,818136,102,en,8
122,51,7072,818240,102,en,8
122,51,7070,818241,102,en,8
122,51,6702,818140,102,en,8
122,51,6944,818209,102,en,8
122,51,7005,818220,102,en,8
122,51,6702,818143,102,en,8
122,51,6636,818130,102,en,8
122,51,6734,818153,102,en,8
122,51,7313,818287,102,en,8
122,51,6900,818200,102,en,8
122,51,7017,818223,102,en,8
122,51,7048,818237,102,en,8
122,51,7015,818227,102,en,8
122,51,6815,818172,102,en,8
122,51,6726,818146,102,en,8
122,51,7188,818263,102,en,8
122,51,7036,818232,102,en,8
122,51,7031,818230,102,en,8
122,51,7000,818226,102,en,8
122,51,6833,818180,102,en,8
122,51,6747,818156,102,en,8
122,51,7256,818270,102,en,8
122,51,6762,818160,102,en,8
122,51,6830,818181,102,en,8
122,51,6818,818174,102,en,8
122,51,7035,818235,102,en,8
122,51,6786,818164,102,en,8
122,51,7006,818225,102,en,8
122,51,7241,818275,102,en,8
122,51,7153,818257,102,en,8
122,51,6839,818182,102,en,8
122,51,7161,818259,102,en,8
122,51,6924,818207,102,en,8
122,51,6678,818138,102,en,8
122,51,7103,818245,102,en,8
122,51,6621,818123,102,en,8
122,51,6828,818177,102,en,8
122,51,6849,818183,102,en,8
122,51,7144,818248,102,en,8
122,51,7030,818231,102,en,8
122,51,7281,818282,102,en,8
122,51,6627,818125,102,en,8
122,51,6742,818152,102,en,8
122,51,7021,818229,102,en,8
122,51,6970,818215,102,en,8
122,51,6854,818187,102,en,8
141,56,3867,803379,98,en,4
141,56,3145,803055,98,en,4
141,56,3496,803145,98,en,4
141,56,3248,802995,98,en,4
141,56,3568,803270,98,en,4
141,56,3710,803247,98,en,4
141,56,3052,802986,98,en,4
141,56,3868,803196,98,en,4
141,56,3398,803143,98,en,4
141,56,3250,803060,98,en,4
141,56,3156,803003,98,en,4
141,56,2967,802999,98,en,4
141,56,3054,803050,98,en,4
141,56,3052,803039,98,en,4
141,56,3366,803133,98,en,4
141,56,3868,803375,98,en,4
141,56,3344,803070,98,en,4
141,56,3157,803026,98,en,4
141,56,3490,803268,98,en,4
141,56,3311,803065,98,en,4
141,56,3622,803151,98,en,4
141,56,3235,803167,98,en,4
141,56,3806,803374,98,en,4
141,56,3579,803150,98,en,4
141,56,3314,803132,98,en,4
141,56,3433,803187,98,en,4
141,56,3321,803126,98,en,4
141,56,3709,803155,98,en,4
141,56,3454,803212,98,en,4
141,56,3710,803273,98,en,4
141,56,3622,803200,98,en,4
141,56,3154,803056,98,en,4
141,56,2934,803011,98,en,4
141,56,3248,802990,98,en,4
141,56,3343,803140,98,en,4
141,56,3447,803190,98,en,4
141,56,3566,803149,98,en,4
141,56,3709,803272,98,en,4
141,56,3397,803144,98,en,4
141,56,3244,803168,98,en,4
141,56,2998,803017,98,en,4
141,56,3710,803203,98,en,4
141,56,3381,803135,98,en,4
141,56,3805,803205,98,en,4
141,56,3399,803137,98,en,4
141,56,3526,803269,98,en,4
141,56,3346,803072,98,en,4
141,56,3072,803051,98,en,4
141,56,3705,803271,98,en,4
141,56,3867,803252,98,en,4
141,56,3277,803062,98,en,4
141,56,3844,803251,98,en,4
141,56,3250,803061,98,en,4
141,56,2872,803015,98,en,4
141,56,3656,803193,98,en,4
141,56,3123,803024,98,en,4
141,56,3868,803195,98,en,4
141,56,3275,803131,98,en,4
141,56,3614,803246,98,en,4
141,56,3072,803077,98,en,4
141,56,2966,803000,98,en,4
141,56,3525,803146,98,en,4
141,56,2966,803012,98,en,4
141,56,3432,803138,98,en,4
141,56,3806,803206,98,en,4
141,56,3346,803009,98,en,4
141,56,3137,802993,98,en,4
141,56,3333,803067,98,en,4
141,56,3551,803239,98,en,4
141,56,3156,802988,98,en,4
141,56,3307,803064,98,en,4
141,56,3674,803154,98,en,4
141,56,3575,803241,98,en,4
141,56,3355,803129,98,en,4
141,56,3785,803159,98,en,4
141,56,3421,803209,98,en,4
141,56,3269,803130,98,en,4
141,56,3319,803066,98,en,4
141,56,3178,803027,98,en,4
141,56,3386,803136,98,en,4
141,56,3867,803207,98,en,4
141,56,2872,802985,98,en,4
141,56,2967,803016,98,en,4
141,56,3374,803134,98,en,4
141,56,3525,803235,98,en,4
141,56,3122,803002,98,en,4
141,56,2872,803010,98,en,4
141,56,3709,803202,98,en,4
141,56,3249,803007,98,en,4
141,56,3042,803019,98,en,4
141,56,3157,802989,98,en,4
141,56,3041,803037,98,en,4
141,56,3277,803063,98,en,4
141,56,3344,803127,98,en,4
141,56,3868,803378,98,en,4
141,56,3061,802991,98,en,4
141,56,3528,803238,98,en,4
141,56,3344,803068,98,en,4
141,56,2872,802997,98,en,4
141,56,2978,803014,98,en,4
141,56,3344,803069,98,en,4
141,56,3622,803192,98,en,4
141,56,3584,803244,98,en,4
141,56,3396,803142,98,en,4
141,56,3551,803148,98,en,4
141,56,3157,803059,98,en,4
141,56,3345,803071,98,en,4
141,56,3527,803147,98,en,4
141,56,3381,803158,98,en,4
141,56,3145,803054,98,en,4
141,56,2971,803038,98,en,4
141,56,3345,803141,98,en,4
141,56,3061,803021,98,en,4
141,56,3324,803157,98,en,4
141,56,2966,802998,98,en,4
141,56,3527,803189,98,en,4
141,56,3285,803125,98,en,4
141,56,3237,803156,98,en,4
141,56,3432,802996,98,en,4
141,56,3159,803004,98,en,4
141,56,3623,803201,98,en,4
141,56,3747,803248,98,en,4
141,56,3526,803188,98,en,4
141,56,3226,803166,98,en,4
141,56,3577,803242,98,en,4
141,56,3624,803152,98,en,4
141,56,3868,803197,98,en,4
141,56,3586,803198,98,en,4
141,56,3806,803250,98,en,4
141,56,2967,803013,98,en,4
141,56,3017,803018,98,en,4
141,56,3062,802992,98,en,4
141,56,3370,803208,98,en,4
141,56,3186,803005,98,en,4
141,56,3432,803210,98,en,4
141,56,3157,803058,98,en,4
141,56,3156,802994,98,en,4
141,56,3248,803006,98,en,4
141,56,3564,803240,98,en,4
141,56,3123,803079,98,en,4
141,56,3485,803213,98,en,4
141,56,2935,803036,98,en,4
141,56,3768,803249,98,en,4
141,56,3585,803237,98,en,4
141,56,3062,803001,98,en,4
141,56,3604,803245,98,en,4
141,56,3433,803139,98,en,4
141,56,3063,802987,98,en,4
141,56,3345,803128,98,en,4
141,56,3101,803078,98,en,4
141,56,3527,803236,98,en,4
141,56,3369,803199,98,en,4
141,56,3079,803022,98,en,4
141,56,3432,803267,98,en,4
141,56,3156,803025,98,en,4
141,56,3551,803191,98,en,4
141,56,3154,803057,98,en,4
141,56,3868,803377,98,en,4
141,56,3342,803008,98,en,4
141,56,3805,803275,98,en,4
141,56,3056,803020,98,en,4
141,56,3764,803274,98,en,4
141,56,3580,803243,98,en,4
141,56,3433,803211,98,en,4
141,56,3868,803376,98,en,4
141,56,3100,803023,98,en,4
141,56,3763,803204,98,en,4
141,56,3656,803153,98,en,4
141,56,3805,803194,98,en,4
150,48,5806,851744,3,en,7
150,48,5771,851738,3,en,7
150,48,5888,851759,3,en,7
150,48,6025,851789,3,en,7
150,48,6252,851848,3,en,7
150,48,6121,851811,3,en,7
150,48,5761,851734,3,en,7
150,48,6015,851787,3,en,7
150,48,5984,851780,3,en,7
150,48,6240,851841,3,en,7
150,48,5737,851702,3,en,7
150,48,5714,851695,3,en,7
150,48,5930,851768,3,en,7
150,48,5668,851709,3,en,7
150,48,6067,851796,3,en,7
150,48,6463,851902,3,en,7
150,48,5772,851711,3,en,7
150,48,6118,851810,3,en,7
150,48,6280,851854,3,en,7
150,48,6299,851859,3,en,7
150,48,6067,851800,3,en,7
150,48,6336,851845,3,en,7
150,48,6473,851905,3,en,7
150,48,5876,851757,3,en,7
150,48,6378,851885,3,en,7
150,48,6323,851867,3,en,7
150,48,6261,851850,3,en,7
150,48,6251,851846,3,en,7
150,48,6159,851817,3,en,7
150,48,5825,851747,3,en,7
150,48,5964,851776,3,en,7
150,48,6313,851863,3,en,7
150,48,6489,851908,3,en,7
150,48,6356,851879,3,en,7
150,48,5903,851764,3,en,7
150,48,6249,851844,3,en,7
150,48,6130,851813,3,en,7
150,48,6230,851833,3,en,7
150,48,6165,851820,3,en,7
150,48,5848,851751,3,en,7
150,48,6058,851797,3,en,7
150,48,6376,851884,3,en,7
150,48,5710,851694,3,en,7
150,48,6255,851847,3,en,7
150,48,6486,851907,3,en,7
150,48,6075,851802,3,en,7
150,48,6176,851823,3,en,7
150,48,6454,851901,3,en,7
150,48,5850,851732,3,en,7
150,48,5876,851736,3,en,7
150,48,6426,851894,3,en,7
150,48,5879,851758,3,en,7
150,48,5791,851741,3,en,7
150,48,5921,851766,3,en,7
150,48,5954,851774,3,en,7
150,48,6161,851819,3,en,7
150,48,5677,851688,3,en,7
150,48,5875,851755,3,en,7
150,48,6212,851829,3,en,7
150,48,5903,851762,3,en,7
150,48,6030,851790,3,en,7
150,48,5738,851701,3,en,7
150,48,5850,851752,3,en,7
150,48,5578,851685,3,en,7
150,48,5968,851775,3,en,7
150,48,6086,851804,3,en,7
150,48,6272,851853,3,en,7
150,48,6227,851837,3,en,7
150,48,6445,851899,3,en,7
150,48,6340,851871,3,en,7
150,48,6169,851821,3,en,7
150,48,6360,851881,3,en,7
150,48,5997,851784,3,en,7
150,48,5665,851707,3,en,7
150,48,5729,851699,3,en,7
150,48,5767,851733,3,en,7
150,48,5980,851778,3,en,7
150,48,5735,851700,3,en,7
150,48,6235,851815,3,en,7
150,48,6295,851858,3,en,7
150,48,6362,851880,3,en,7
150,48,5684,851689,3,en,7
150,48,5820,851746,3,en,7
150,48,6291,851857,3,en,7
150,48,5866,851754,3,en,7
150,48,5773,851737,3,en,7
150,48,5954,851772,3,en,7
150,48,6050,851793,3,en,7
150,48,5659,851705,3,en,7
150,48,6430,851897,3,en,7
150,48,6264,851851,3,en,7
150,48,6470,851904,3,en,7
150,48,6153,851818,3,en,7
150,48,6224,851832,3,en,7
150,48,5722,851698,3,en,7
150,48,6337,851874,3,en,7
150,48,6369,851882,3,en,7
150,48,5801,851743,3,en,7
150,48,6331,851870,3,en,7
150,48,6221,851812,3,en,7
150,48,6039,851791,3,en,7
150,48,5667,851708,3,en,7
150,48,6202,851828,3,en,7
150,48,6461,851903,3,en,7
150,48,5701,851693,3,en,7
150,48,6046,851794,3,en,7
150,48,5971,851777,3,en,7
150,48,5669,851710,3,en,7
150,48,5694,851691,3,en,7
150,48,6005,851786,3,en,7
150,48,6375,851886,3,en,7
150,48,6430,851893,3,en,7
150,48,5838,851749,3,en,7
150,48,5977,851779,3,en,7
150,48,5900,851763,3,en,7
150,48,6277,851855,3,en,7
150,48,5834,851748,3,en,7
150,48,6020,851788,3,en,7
150,48,5795,851742,3,en,7
150,48,5894,851761,3,en,7
150,48,5992,851783,3,en,7
150,48,6082,851803,3,en,7
150,48,6221,851831,3,en,7
150,48,6317,851864,3,en,7
150,48,6328,851866,3,en,7
150,48,6433,851896,3,en,7
150,48,6098,851807,3,en,7
150,48,6336,851872,3,en,7
150,48,6493,851909,3,en,7
150,48,6221,851835,3,en,7
150,48,5925,851767,3,en,7
150,48,6063,851799,3,en,7
150,48,6257,851843,3,en,7
150,48,6113,851809,3,en,7
150,48,5913,851765,3,en,7
150,48,6217,851830,3,en,7
150,48,6190,851826,3,en,7
150,48,6183,851824,3,en,7
150,48,6322,851865,3,en,7
150,48,6495,851910,3,en,7
150,48,6394,851888,3,en,7
150,48,6348,851877,3,en,7
150,48,6187,851825,3,en,7
150,48,6107,851808,3,en,7
150,48,5769,851712,3,en,7
150,48,6045,851792,3,en,7
150,48,5947,851773,3,en,7
150,48,6372,851883,3,en,7
150,48,6008,851785,3,en,7
150,48,6260,851852,3,en,7
150,48,5673,851687,3,en,7
150,48,6395,851889,3,en,7
150,48,6224,851836,3,en,7
150,48,5943,851770,3,en,7
150,48,6229,851839,3,en,7
150,48,5780,851739,3,en,7
150,48,6312,851861,3,en,7
150,48,6353,851878,3,en,7
150,48,5712,851697,3,en,7
150,48,6051,851795,3,en,7
150,48,6344,851876,3,en,7
150,48,6330,851869,3,en,7
150,48,6386,851887,3,en,7
150,48,6339,851873,3,en,7
150,48,6248,851849,3,en,7
150,48,5897,851760,3,en,7
150,48,6091,851805,3,en,7
150,48,5817,851745,3,en,7
150,48,6345,851875,3,en,7
150,48,5870,851756,3,en,7
150,48,6435,851895,3,en,7
150,48,5697,851692,3,en,7
150,48,6306,851860,3,en,7
150,48,6448,851900,3,en,7
150,48,6310,851862,3,en,7
150,48,5946,851771,3,en,7
150,48,5744,851703,3,en,7
150,48,5990,851782,3,en,7
150,48,6414,851892,3,en,7
150,48,6478,851906,3,en,7
150,48,5845,851750,3,en,7
150,48,5857,851753,3,en,7
150,48,6284,851856,3,en,7
150,48,6173,851822,3,en,7
150,48,6236,851840,3,en,7
150,48,5767,851735,3,en,7
150,48,6199,851827,3,en,7
150,48,6095,851806,3,en,7
150,48,5713,851696,3,en,7
150,48,6410,851891,3,en,7
150,48,6438,851898,3,en,7
150,48,6240,851842,3,en,7
150,48,5787,851740,3,en,7
150,48,6224,851834,3,en,7
150,48,5581,851686,3,en,7
150,48,6138,851814,3,en,7
150,48,6325,851868,3,en,7
150,48,5981,851781,3,en,7
150,48,5689,851690,3,en,7
150,48,6063,851798,3,en,7
150,48,5933,851769,3,en,7
150,48,5666,851706,3,en,7
150,48,6404,851890,3,en,7
150,48,6073,851801,3,en,7
150,48,5747,851704,3,en,7
150,48,6146,851816,3,en,7
145,44,3732,803335,98,en,4
145,44,3741,803332,98,en,4
145,44,2878,803035,98,en,4
145,44,3627,803352,98,en,4
145,44,3725,803324,98,en,4
145,44,3484,803228,98,en,4
145,44,3148,803071,98,en,4
145,44,3357,803192,98,en,4
145,44,3064,803076,98,en,4
145,44,3776,803313,98,en,4
145,44,3180,803105,98,en,4
145,44,3517,803282,98,en,4
145,44,3239,803120,98,en,4
145,44,3228,803171,98,en,4
145,44,3772,803366,98,en,4
145,44,3328,803255,98,en,4
145,44,3347,803193,98,en,4
145,44,3657,803307,98,en,4
145,44,3205,803163,98,en,4
145,44,2885,803009,98,en,4
145,44,3256,803175,98,en,4
145,44,3742,803362,98,en,4
145,44,3357,803197,98,en,4
145,44,3159,803154,98,en,4
145,44,3077,803078,98,en,4
145,44,3479,803227,98,en,4
145,44,3815,803375,98,en,4
145,44,3554,803242,98,en,4
145,44,3643,803305,98,en,4
145,44,3260,803129,98,en,4
145,44,3795,803371,98,en,4
145,44,3473,803225,98,en,4
145,44,2877,802990,98,en,4
145,44,3202,803162,98,en,4
145,44,3596,803349,98,en,4
145,44,3491,803268,98,en,4
145,44,3354,803177,98,en,4
145,44,3125,803090,98,en,4
145,44,3368,803203,98,en,4
145,44,3425,803216,98,en,4
145,44,3661,803358,98,en,4
145,44,3322,803142,98,en,4
145,44,3617,803351,98,en,4
145,44,3021,803067,98,en,4
145,44,3723,803320,98,en,4
145,44,3807,803374,98,en,4
145,44,3173,803104,98,en,4
145,44,3027,803046,98,en,4
145,44,3486,803263,98,en,4
145,44,3248,803123,98,en,4
145,44,3384,803261,98,en,4
145,44,3002,803041,98,en,4
145,44,3087,803082,98,en,4
145,44,3586,803346,98,en,4
145,44,3576,803289,98,en,4
145,44,3636,803353,98,en,4
145,44,3463,803275,98,en,4
145,44,3451,803274,98,en,4
145,44,3162,803102,98,en,4
145,44,3491,803230,98,en,4
145,44,3245,803122,98,en,4
145,44,3272,803179,98,en,4
145,44,3732,803331,98,en,4
145,44,3075,803079,98,en,4
145,44,3038,803070,98,en,4
145,44,3589,803294,98,en,4
145,44,3748,803357,98,en,4
145,44,3115,803086,98,en,4
145,44,3838,803377,98,en,4
145,44,3357,803195,98,en,4
145,44,3543,803286,98,en,4
