ANNOTATIONSESSIONID,ANNOTATORID,CHARUID,FIXATIONUID,READERUID,TEXTLANG,TEXTUID
39,8,6952,818210,102,en,8
39,8,6828,818177,102,en,8
39,8,7059,818239,102,en,8
39,8,6624,818126,102,en,8
39,8,6745,818157,102,en,8
39,8,7114,818251,102,en,8
39,8,6632,818128,102,en,8
39,8,6976,818214,102,en,8
39,8,6846,818184,102,en,8
39,8,7014,818227,102,en,8
39,8,6683,818137,102,en,8
39,8,6634,818127,102,en,8
39,8,6662,818133,102,en,8
39,8,6884,818195,102,en,8
39,8,6821,818175,102,en,8
39,8,6786,818164,102,en,8
39,8,6809,818171,102,en,8
39,8,6875,818192,102,en,8
39,8,6741,818152,102,en,8
39,8,6833,818180,102,en,8
39,8,6818,818174,102,en,8
39,8,6871,818190,102,en,8
39,8,6719,818147,102,en,8
39,8,7103,818245,102,en,8
39,8,6627,818125,102,en,8
39,8,7188,818263,102,en,8
39,8,6703,818143,102,en,8
39,8,6723,818148,102,en,8
39,8,6892,818199,102,en,8
39,8,6644,818131,102,en,8
39,8,6653,818132,102,en,8
39,8,7147,818258,102,en,8
39,8,6962,818211,102,en,8
39,8,7161,818259,102,en,8
39,8,6702,818140,102,en,8
39,8,6814,818170,102,en,8
39,8,6898,818197,102,en,8
39,8,6673,818136,102,en,8
39,8,6664,818135,102,en,8
39,8,6839,818182,102,en,8
39,8,7072,818240,102,en,8
39,8,7011,818224,102,en,8
39,8,6731,818149,102,en,8
39,8,6746,818156,102,en,8
39,8,7172,818260,102,en,8
39,8,6756,818159,102,en,8
39,8,6909,818203,102,en,8
39,8,7048,818237,102,en,8
39,8,6924,818207,102,en,8
39,8,6796,818166,102,en,8
39,8,7095,818243,102,en,8
39,8,6793,818167,102,en,8
39,8,6897,818202,102,en,8
39,8,7163,818255,102,en,8
39,8,7149,818254,102,en,8
39,8,6858,818188,102,en,8
39,8,6743,818155,102,en,8
39,8,7036,818232,102,en,8
39,8,7035,818235,102,en,8
39,8,6849,818183,102,en,8
39,8,7111,818246,102,en,8
39,8,6777,818162,102,en,8
39,8,7092,818244,102,en,8
39,8,7122,818247,102,en,8
39,8,6988,818217,102,en,8
39,8,6636,818130,102,en,8
39,8,7048,818234,102,en,8
39,8,6944,818209,102,en,8
39,8,6831,818176,102,en,8
39,8,6970,818215,102,en,8
39,8,7006,818225,102,en,8
39,8,6893,818196,102,en,8
39,8,6907,818204,102,en,8
39,8,6853,818185,102,en,8
39,8,6900,818200,102,en,8
39,8,6881,818193,102,en,8
39,8,6825,818179,102,en,8
39,8,7123,818252,102,en,8
39,8,6714,818145,102,en,8
39,8,6706,818142,102,en,8
39,8,6821,818178,102,en,8
39,8,6999,818221,102,en,8
39,8,7106,818250,102,en,8
39,8,7137,818253,102,en,8
39,8,7041,818233,102,en,8
39,8,7005,818220,102,en,8
39,8,7008,818222,102,en,8
39,8,7030,818231,102,en,8
39,8,6736,818151,102,en,8
39,8,6830,818181,102,en,8
39,8,6887,818194,102,en,8
39,8,7135,818249,102,en,8
39,8,6789,818165,102,en,8
39,8,6782,818163,102,en,8
39,8,6992,818218,102,en,8
39,8,6863,818189,102,en,8
39,8,7000,818226,102,en,8
39,8,6690,818139,102,en,8
39,8,7159,818256,102,en,8
39,8,7153,818257,102,en,8
39,8,6854,818187,102,en,8
39,8,6738,818154,102,en,8
39,8,6956,818212,102,en,8
39,8,6880,818191,102,en,8
39,8,6814,818172,102,en,8
39,8,7053,818238,102,en,8
39,8,6980,818216,102,en,8
39,8,6762,818160,102,en,8
